MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,TICKET,PLACE,ARCHIVE_
300,QF,5,2028-10-29,37502,2036,O,AIRPORT,
300,QF,6,2028-03-31,38529,2036,O,AIRPORT,
300,AZ,555,2028-09-25,36113,2036,O,AIRPORT,
300,AZ,555,2028-10-18,36949,2036,O,AIRPORT,
300,QF,6,2028-04-15,40745,2036,O,AIRPORT,
300,AA,26,2028-04-13,41346,2036,O,AIRPORT,
300,AZ,788,2028-04-04,39984,2036,O,AIRPORT,
300,AZ,555,2028-04-15,3959,2036,O,AIRPORT,
300,LH,401,2028-07-07,59866,2036,O,AIRPORT,
300,QF,6,2028-09-07,61039,2036,O,AIRPORT,
300,QF,6,2028-09-05,60551,2036,O,AIRPORT,
300,AZ,788,2028-07-04,57813,2036,O,AIRPORT,
300,AZ,788,2028-07-11,58897,2036,O,AIRPORT,
300,AA,26,2028-08-14,58173,2036,O,AIRPORT,
300,QF,6,2028-10-09,64091,2036,O,AIRPORT,
300,AZ,788,2028-07-27,62166,2036,O,AIRPORT,
300,QF,6,2028-09-16,62242,2036,O,AIRPORT,
300,QF,6,2028-09-12,61378,2036,O,AIRPORT,
300,DL,1699,2028-08-02,62301,2036,O,AIRPORT,
300,UA,3504,2028-03-29,50841,2036,O,AIRPORT,
300,LH,401,2028-05-26,51254,2036,O,AIRPORT,
300,AA,26,2028-07-29,56036,2036,O,AIRPORT,
300,QF,6,2028-08-05,56146,2036,O,AIRPORT,
300,DL,1699,2028-06-23,54484,2036,O,AIRPORT,
300,LH,401,2028-06-11,54572,2036,O,AIRPORT,
300,AA,26,2028-07-18,54465,2036,O,AIRPORT,
300,AZ,788,2028-08-29,68665,2036,O,AIRPORT,
300,AA,64,2028-04-25,69549,2036,O,AIRPORT,
300,LH,401,2028-08-28,69989,2036,O,AIRPORT,
300,AZ,788,2028-08-31,69086,2036,O,AIRPORT,
300,AZ,788,2028-09-07,70165,2036,O,AIRPORT,
300,DL,1699,2028-08-18,65505,2036,O,AIRPORT,
300,UA,3504,2028-06-13,65602,2036,O,AIRPORT,
300,AZ,789,2028-05-16,86034,2036,O,AIRPORT,
300,LH,402,2028-05-02,86470,2036,O,AIRPORT,
300,UA,3504,2028-09-26,86918,2036,O,AIRPORT,
300,AZ,789,2028-05-21,87100,2036,O,AIRPORT,
300,AZ,788,2028-10-04,74496,2036,O,AIRPORT,
300,AZ,789,2028-03-28,76751,2036,O,AIRPORT,
300,AZ,788,2028-09-14,71389,2036,O,AIRPORT,
300,AA,64,2028-05-06,70669,2036,O,AIRPORT,
300,UA,3504,2028-07-07,70526,2036,O,AIRPORT,
300,UA,3504,2028-07-10,70977,2036,O,AIRPORT,
300,LH,402,2028-04-12,82540,2036,O,AIRPORT,
300,LH,402,2028-04-21,84134,2036,O,AIRPORT,
300,LH,402,2028-04-21,84448,2036,O,AIRPORT,
300,DL,1984,2028-05-07,83751,2036,O,AIRPORT,
300,AA,64,2028-07-19,78936,2036,O,AIRPORT,
300,DL,1984,2028-04-08,77915,2036,O,AIRPORT,
300,UA,3504,2028-08-30,81046,2036,O,AIRPORT,
300,LH,402,2028-03-30,79820,2036,O,AIRPORT,
300,LH,402,2028-08-02,104238,2036,O,AIRPORT,
300,UA,3516,2028-06-12,104311,2036,O,AIRPORT,
300,AZ,789,2028-08-16,103959,2036,O,AIRPORT,
300,UA,3516,2028-06-19,105723,2036,O,AIRPORT,
300,DL,1984,2028-08-04,101107,2036,O,AIRPORT,
300,LH,402,2028-07-17,101330,2036,O,AIRPORT,
300,AZ,789,2028-07-27,100206,2036,O,AIRPORT,
300,DL,1984,2028-07-31,100123,2036,O,AIRPORT,
300,AZ,789,2028-08-12,103006,2036,O,AIRPORT,
300,DL,1984,2028-09-20,110100,2036,O,AIRPORT,
300,UA,3516,2028-07-09,109660,2036,O,AIRPORT,
300,AZ,789,2028-09-25,112016,2036,O,AIRPORT,
300,LH,402,2028-08-20,107783,2036,O,AIRPORT,
300,UA,3516,2028-06-28,107537,2036,O,AIRPORT,
300,UA,3516,2028-06-23,106842,2036,O,AIRPORT,
300,AZ,789,2028-09-05,107946,2036,O,AIRPORT,
300,UA,3516,2028-04-01,90728,2036,O,AIRPORT,
300,UA,3516,2028-04-15,93165,2036,O,AIRPORT,
300,AZ,789,2028-06-12,91636,2036,O,AIRPORT,
300,DL,1984,2028-06-21,92405,2036,O,AIRPORT,
300,UA,3504,2028-10-16,88110,2036,O,AIRPORT,
300,DL,1984,2028-07-08,95576,2036,O,AIRPORT,
300,DL,1984,2028-07-20,98127,2036,O,AIRPORT,
300,AZ,789,2028-07-18,98365,2036,O,AIRPORT,
300,AZ,790,2028-05-21,122227,2036,O,AIRPORT,
300,AZ,790,2028-06-21,126571,2036,O,AIRPORT,
300,LH,402,2028-10-08,116744,2036,O,AIRPORT,
300,AZ,790,2028-05-07,120218,2036,O,AIRPORT,
300,LH,454,2028-04-12,120198,2036,O,AIRPORT,
300,AZ,790,2028-05-19,121780,2036,O,AIRPORT,
300,AZ,790,2028-05-19,121670,2036,O,AIRPORT,
300,LH,454,2028-04-18,121030,2036,O,AIRPORT,
300,UA,3517,2028-07-26,151862,2036,O,AIRPORT,
300,AZ,791,2028-07-12,153470,2036,O,AIRPORT,
300,UA,3517,2028-09-13,162524,2036,O,AIRPORT,
300,UA,3517,2028-08-11,154989,2036,O,AIRPORT,
300,UA,3517,2028-05-02,135280,2036,O,AIRPORT,
300,LH,454,2028-08-19,138194,2036,O,AIRPORT,
300,LH,454,2028-08-17,137794,2036,O,AIRPORT,
300,AZ,790,2028-09-05,137042,2036,O,AIRPORT,
300,AZ,790,2028-08-12,133486,2036,O,AIRPORT,
300,LH,454,2028-07-14,133147,2036,O,AIRPORT,
300,LH,454,2028-07-19,133570,2036,O,AIRPORT,
300,LH,454,2028-07-08,132309,2036,O,AIRPORT,
300,UA,3517,2028-06-16,144024,2036,O,AIRPORT,
300,UA,3517,2028-06-09,143047,2036,O,AIRPORT,
300,UA,3517,2028-06-18,144782,2036,O,AIRPORT,
300,AZ,790,2028-10-02,140284,2036,O,AIRPORT,
300,UA,3517,2028-05-25,139828,2036,O,AIRPORT,
300,UA,3517,2028-10-03,165129,2036,O,AIRPORT,
300,LH,455,2028-09-20,165938,2036,O,AIRPORT,
300,LH,455,2028-08-31,163588,2036,O,AIRPORT,
300,LH,2462,2028-10-11,267084,2036,O,AIRPORT,
300,LH,2462,2028-08-12,261063,2036,O,AIRPORT,
300,LH,2463,2028-06-13,276816,2036,O,AIRPORT,
300,LH,2463,2028-06-27,278197,2036,O,AIRPORT,
300,LH,2463,2028-05-20,274044,2036,O,AIRPORT,
300,LH,2436,2028-06-04,236944,2036,O,AIRPORT,
300,LH,2436,2028-04-14,233678,2036,O,AIRPORT,
300,LH,2436,2028-07-23,240169,2036,O,AIRPORT,
300,LH,2436,2028-06-13,237571,2036,O,AIRPORT,
300,LH,2436,2028-06-11,237436,2036,O,AIRPORT,
300,LH,2415,2028-09-11,229861,2036,O,AIRPORT,
300,LH,2415,2028-08-19,227106,2036,O,AIRPORT,
300,LH,2436,2028-04-03,233043,2036,O,AIRPORT,
300,LH,2415,2028-09-15,230132,2036,O,AIRPORT,
300,LH,2462,2028-05-08,250540,2036,O,AIRPORT,
300,LH,2462,2028-04-25,249034,2036,O,AIRPORT,
300,LH,2436,2028-08-19,241942,2036,O,AIRPORT,
300,LH,2463,2028-10-18,290215,2036,O,AIRPORT,
300,LH,2463,2028-08-01,282361,2036,O,AIRPORT,
300,LH,2463,2028-08-12,283584,2036,O,AIRPORT,
300,LH,2463,2028-07-23,281218,2036,O,AIRPORT,
300,LH,2463,2028-09-04,286427,2036,O,AIRPORT,
300,LH,2463,2028-09-08,286888,2036,O,AIRPORT,
300,LH,3577,2028-07-21,303815,2036,O,AIRPORT,
300,LH,3577,2028-08-17,306955,2036,O,AIRPORT,
300,LH,3577,2028-08-06,305777,2036,O,AIRPORT,
300,LH,3577,2028-05-22,297170,2036,O,AIRPORT,
300,LH,3577,2028-05-20,296808,2036,O,AIRPORT,
300,LH,3577,2028-05-26,297533,2036,O,AIRPORT,
300,LH,2407,2028-05-29,197703,2036,O,AIRPORT,
300,LH,2407,2028-08-12,206198,2036,O,AIRPORT,
300,LH,2402,2028-10-23,190409,2036,O,AIRPORT,
300,LH,2402,2028-09-13,187840,2036,O,AIRPORT,
300,LH,2402,2028-09-13,187821,2036,O,AIRPORT,
300,LH,2407,2028-04-18,193353,2036,O,AIRPORT,
300,LH,2415,2028-06-06,220105,2036,O,AIRPORT,
300,LH,2415,2028-06-17,221130,2036,O,AIRPORT,
300,LH,2415,2028-06-22,221491,2036,O,AIRPORT,
300,LH,2415,2028-07-14,223690,2036,O,AIRPORT,
300,LH,2407,2028-09-15,210668,2036,O,AIRPORT,
300,LH,2407,2028-09-19,211083,2036,O,AIRPORT,
300,LH,2407,2028-08-26,207702,2036,O,AIRPORT,
300,LH,2415,2028-04-09,214419,2036,O,AIRPORT,
300,LH,2402,2028-07-19,181028,2036,O,AIRPORT,
300,LH,2402,2028-08-31,186115,2036,O,AIRPORT,
300,LH,2402,2028-08-15,184006,2036,O,AIRPORT,
300,LH,2402,2028-08-15,184137,2036,O,AIRPORT,
300,LH,2402,2028-04-09,169722,2036,O,AIRPORT,
300,LH,2402,2028-05-26,175001,2036,O,AIRPORT,
300,AA,17,2028-07-07,20012,648,O,AIRPORT,
300,UA,7,2028-08-21,20392,648,O,AIRPORT,
300,UA,7,2028-08-21,20439,648,O,AIRPORT,
300,UA,7,2028-08-12,19353,648,O,AIRPORT,
300,LH,400,2028-04-23,5511,648,O,AIRPORT,
300,AA,17,2028-07-11,20973,648,O,AIRPORT,
300,QF,5,2028-06-26,17923,648,O,AIRPORT,
300,DL,106,2028-04-21,4903,648,O,AIRPORT,
300,AZ,788,2028-05-21,48905,648,O,AIRPORT,
300,DL,1699,2028-05-22,48424,648,O,AIRPORT,
300,UA,7,2028-09-15,24406,648,O,AIRPORT,
300,DL,1699,2028-05-18,47439,648,O,AIRPORT,
300,AZ,788,2028-05-12,47032,648,O,AIRPORT,
300,JL,407,2028-09-06,22600,648,O,AIRPORT,
300,AA,17,2028-07-20,22609,648,O,AIRPORT,
300,AZ,555,2028-07-16,22009,648,O,AIRPORT,
300,AA,17,2028-07-18,22212,648,O,AIRPORT,
300,DL,106,2028-07-24,23175,648,O,AIRPORT,
300,JL,407,2028-06-08,10320,648,O,AIRPORT,
300,AZ,555,2028-05-01,7149,648,O,AIRPORT,
300,LH,400,2028-05-02,7038,648,O,AIRPORT,
300,AZ,555,2028-05-21,11039,648,O,AIRPORT,
300,DL,106,2028-05-14,9317,648,O,AIRPORT,
300,JL,407,2028-05-24,8046,648,O,AIRPORT,
300,DL,106,2028-05-09,8370,648,O,AIRPORT,
300,AZ,555,2028-05-07,8429,648,O,AIRPORT,
300,UA,7,2028-05-26,8618,648,O,AIRPORT,
300,QF,5,2028-06-08,14400,648,O,AIRPORT,
300,LH,400,2028-04-03,1435,648,O,AIRPORT,
300,JL,407,2028-07-21,16156,648,O,AIRPORT,
300,UA,7,2028-07-19,15932,648,O,AIRPORT,
300,QF,5,2028-05-30,12695,648,O,AIRPORT,
300,LH,400,2028-06-04,13593,648,O,AIRPORT,
300,DL,106,2028-04-03,1316,648,O,AIRPORT,
300,UA,941,2028-05-06,32303,648,O,AIRPORT,
300,DL,106,2028-09-11,33036,648,O,AIRPORT,
300,JL,408,2028-05-02,31155,648,O,AIRPORT,
300,QF,5,2028-08-30,30768,648,O,AIRPORT,
300,DL,106,2028-09-04,31688,648,O,AIRPORT,
300,AA,17,2028-09-03,31698,648,O,AIRPORT,
300,AA,17,2028-09-05,32000,648,O,AIRPORT,
300,JL,408,2028-05-04,31606,648,O,AIRPORT,
300,JL,408,2028-06-11,35729,648,O,AIRPORT,
300,AZ,555,2028-09-12,33391,648,O,AIRPORT,
300,QF,5,2028-09-15,33677,648,O,AIRPORT,
300,UA,7,2028-10-12,26885,648,O,AIRPORT,
300,QF,5,2028-08-10,26763,648,O,AIRPORT,
300,AA,17,2028-04-08,2726,648,O,AIRPORT,
300,LH,400,2028-08-04,25699,648,O,AIRPORT,
300,JL,407,2028-10-09,26096,648,O,AIRPORT,
300,UA,941,2028-04-09,29391,648,O,AIRPORT,
300,DL,106,2028-08-24,29356,648,O,AIRPORT,
300,AA,17,2028-08-25,29589,648,O,AIRPORT,
300,AA,17,2028-08-16,28152,648,O,AIRPORT,
300,DL,106,2028-08-22,29087,648,O,AIRPORT,
300,QF,6,2028-05-03,43309,648,O,AIRPORT,
300,AA,26,2028-04-24,42968,648,O,AIRPORT,
300,QF,6,2028-05-01,42985,648,O,AIRPORT,
300,AZ,788,2028-04-26,44127,648,O,AIRPORT,
300,LH,401,2028-04-16,43717,648,O,AIRPORT,
300,LH,400,2028-04-16,4372,648,O,AIRPORT,
300,DL,1699,2028-04-28,43741,648,O,AIRPORT,
300,UA,941,2028-08-01,42002,648,O,AIRPORT,
300,DL,1699,2028-04-21,42419,648,O,AIRPORT,
300,DL,1699,2028-05-14,46935,648,O,AIRPORT,
300,AA,26,2028-05-21,46473,648,O,AIRPORT,
300,JL,407,2028-04-29,4655,648,O,AIRPORT,
300,JL,408,2028-08-30,44718,648,O,AIRPORT,
300,AA,26,2028-05-10,44880,648,O,AIRPORT,
300,AA,26,2028-05-10,44984,648,O,AIRPORT,
300,DL,1699,2028-03-28,37760,648,O,AIRPORT,
300,AZ,555,2028-10-04,36579,648,O,AIRPORT,
300,UA,941,2028-06-15,36722,648,O,AIRPORT,
300,DL,106,2028-04-15,3612,648,O,AIRPORT,
300,QF,5,2028-10-09,36815,648,O,AIRPORT,
300,AZ,555,2028-07-31,25021,648,O,AIRPORT,
300,AZ,788,2028-04-01,39268,648,O,AIRPORT,
300,QF,6,2028-09-01,59839,648,O,AIRPORT,
300,UA,3504,2028-05-13,59461,648,O,AIRPORT,
300,UA,3504,2028-05-17,60410,648,O,AIRPORT,
300,DL,1699,2028-07-15,58765,648,O,AIRPORT,
300,AA,26,2028-08-18,59040,648,O,AIRPORT,
300,LH,401,2028-07-03,58944,648,O,AIRPORT,
300,AZ,788,2028-07-06,58171,648,O,AIRPORT,
300,DL,1699,2028-07-13,58443,648,O,AIRPORT,
300,QF,6,2028-10-09,64016,648,O,AIRPORT,
300,AZ,788,2028-08-11,65024,648,O,AIRPORT,
300,LH,401,2028-07-16,61367,648,O,AIRPORT,
300,LH,401,2028-07-16,61526,648,O,AIRPORT,
300,AZ,788,2028-07-31,62860,648,O,AIRPORT,
300,DL,1699,2028-08-02,62388,648,O,AIRPORT,
300,QF,6,2028-09-21,62636,648,O,AIRPORT,
300,UA,3504,2028-03-31,51358,648,O,AIRPORT,
300,AZ,788,2028-06-07,52238,648,O,AIRPORT,
300,JL,407,2028-03-29,451,648,O,AIRPORT,
300,AA,26,2028-07-27,55705,648,O,AIRPORT,
300,LH,401,2028-06-24,57062,648,O,AIRPORT,
300,AZ,788,2028-06-30,56861,648,O,AIRPORT,
300,LH,401,2028-06-06,53839,648,O,AIRPORT,
300,DL,1699,2028-09-11,70094,648,O,AIRPORT,
300,AA,64,2028-04-29,69902,648,O,AIRPORT,
300,LH,401,2028-08-23,69047,648,O,AIRPORT,
300,DL,1984,2028-05-16,85339,648,O,AIRPORT,
300,LH,402,2028-05-11,87955,648,O,AIRPORT,
300,UA,3504,2028-10-09,87728,648,O,AIRPORT,
300,UA,3504,2028-09-28,87390,648,O,AIRPORT,
300,AZ,789,2028-03-28,76829,648,O,AIRPORT,
300,AA,64,2028-05-13,71344,648,O,AIRPORT,
300,AA,64,2028-05-17,71835,648,O,AIRPORT,
300,UA,3504,2028-07-12,71174,648,O,AIRPORT,
300,AZ,788,2028-09-25,73553,648,O,AIRPORT,
300,AA,64,2028-05-26,73038,648,O,AIRPORT,
300,AZ,788,2028-09-20,72762,648,O,AIRPORT,
300,DL,1984,2028-05-02,82781,648,O,AIRPORT,
300,AZ,789,2028-05-01,83320,648,O,AIRPORT,
300,LH,402,2028-04-19,83742,648,O,AIRPORT,
300,AZ,789,2028-04-08,78910,648,O,AIRPORT,
300,UA,3504,2028-08-19,78939,648,O,AIRPORT,
300,LH,401,2028-10-11,77711,648,O,AIRPORT,
300,LH,402,2028-09-13,113213,648,O,AIRPORT,
300,UA,3516,2028-06-10,103988,648,O,AIRPORT,
300,DL,1984,2028-08-18,103517,648,O,AIRPORT,
300,AZ,789,2028-08-12,103201,648,O,AIRPORT,
300,LH,402,2028-08-13,106270,648,O,AIRPORT,
300,UA,3516,2028-06-21,106108,648,O,AIRPORT,
300,DL,1984,2028-09-18,109658,648,O,AIRPORT,
300,LH,402,2028-09-04,111019,648,O,AIRPORT,
300,UA,3516,2028-06-28,107385,648,O,AIRPORT,
300,AZ,789,2028-08-29,106510,648,O,AIRPORT,
300,DL,1984,2028-09-04,107056,648,O,AIRPORT,
300,DL,1984,2028-09-04,106999,648,O,AIRPORT,
300,UA,3516,2028-07-02,108197,648,O,AIRPORT,
300,LH,402,2028-05-20,90081,648,O,AIRPORT,
300,AZ,789,2028-06-03,89740,648,O,AIRPORT,
300,AZ,789,2028-06-08,90664,648,O,AIRPORT,
300,LH,402,2028-06-07,93502,648,O,AIRPORT,
300,AZ,789,2028-06-17,92374,648,O,AIRPORT,
300,LH,402,2028-07-08,99637,648,O,AIRPORT,
300,LH,402,2028-07-08,99330,648,O,AIRPORT,
300,AZ,789,2028-07-13,97627,648,O,AIRPORT,
300,DL,1984,2028-07-24,98598,648,O,AIRPORT,
300,AZ,790,2028-06-03,123890,648,O,AIRPORT,
300,AZ,790,2028-07-13,129465,648,O,AIRPORT,
300,LH,454,2028-06-15,128984,648,O,AIRPORT,
300,AZ,790,2028-06-26,127098,648,O,AIRPORT,
300,UA,3516,2028-10-08,126943,648,O,AIRPORT,
300,LH,454,2028-05-31,126782,648,O,AIRPORT,
300,AZ,790,2028-03-28,114633,648,O,AIRPORT,
300,LH,402,2028-09-20,114727,648,O,AIRPORT,
300,UA,3516,2028-08-02,114405,648,O,AIRPORT,
300,LH,454,2028-04-14,120540,648,O,AIRPORT,
300,LH,454,2028-04-25,122057,648,O,AIRPORT,
300,LH,402,2028-10-30,117450,648,O,AIRPORT,
300,AZ,790,2028-04-17,117497,648,O,AIRPORT,
300,UA,3516,2028-08-27,119288,648,O,AIRPORT,
300,LH,454,2028-04-09,119731,648,O,AIRPORT,
300,LH,455,2028-05-29,152961,648,O,AIRPORT,
300,LH,455,2028-04-12,147726,648,O,AIRPORT,
300,LH,455,2028-05-02,149817,648,O,AIRPORT,
300,LH,455,2028-04-21,148708,648,O,AIRPORT,
300,AZ,791,2028-09-14,160560,648,O,AIRPORT,
300,AZ,791,2028-09-12,160461,648,O,AIRPORT,
300,UA,3517,2028-09-04,160006,648,O,AIRPORT,
300,UA,3517,2028-08-22,156915,648,O,AIRPORT,
300,UA,3517,2028-08-15,155808,648,O,AIRPORT,
300,UA,3517,2028-08-31,158855,648,O,AIRPORT,
300,LH,454,2028-07-28,135023,648,O,AIRPORT,
300,LH,454,2028-07-26,134721,648,O,AIRPORT,
300,UA,3517,2028-04-28,134763,648,O,AIRPORT,
300,LH,454,2028-06-24,130311,648,O,AIRPORT,
300,LH,454,2028-07-14,133079,648,O,AIRPORT,
300,LH,454,2028-07-14,132936,648,O,AIRPORT,
300,AZ,790,2028-08-05,132730,648,O,AIRPORT,
300,LH,455,2028-03-28,145977,648,O,AIRPORT,
300,UA,3517,2028-06-23,145541,648,O,AIRPORT,
300,UA,3517,2028-06-27,146191,648,O,AIRPORT,
300,AZ,791,2028-04-24,144875,648,O,AIRPORT,
300,LH,454,2028-10-01,144498,648,O,AIRPORT,
300,AZ,790,2028-09-23,139637,648,O,AIRPORT,
300,AZ,790,2028-09-30,140084,648,O,AIRPORT,
300,LH,455,2028-09-25,166576,648,O,AIRPORT,
300,LH,2462,2028-08-31,263361,648,O,AIRPORT,
300,LH,2462,2028-09-11,264957,648,O,AIRPORT,
300,LH,2462,2028-07-12,257769,648,O,AIRPORT,
300,LH,2462,2028-08-03,260264,648,O,AIRPORT,
300,LH,2462,2028-08-10,260857,648,O,AIRPORT,
300,LH,2463,2028-06-15,277176,648,O,AIRPORT,
300,LH,2436,2028-05-02,234877,648,O,AIRPORT,
300,LH,2436,2028-04-27,234556,648,O,AIRPORT,
300,LH,2436,2028-06-27,238429,648,O,AIRPORT,
300,LH,2415,2028-09-03,228962,648,O,AIRPORT,
300,LH,2415,2028-08-23,227724,648,O,AIRPORT,
300,LH,2415,2028-09-30,231570,648,O,AIRPORT,
300,LH,2436,2028-09-04,243095,648,O,AIRPORT,
300,LH,3577,2028-08-26,307838,648,O,AIRPORT,
300,LH,3577,2028-04-16,293210,648,O,AIRPORT,
300,LH,3577,2028-03-27,290794,648,O,AIRPORT,
300,LH,2463,2028-08-04,282546,648,O,AIRPORT,
300,LH,2463,2028-07-17,280668,648,O,AIRPORT,
300,LH,3577,2028-06-20,300307,648,O,AIRPORT,
300,LH,3577,2028-06-09,299062,648,O,AIRPORT,
300,LH,2407,2028-06-09,199118,648,O,AIRPORT,
300,LH,2407,2028-08-06,205612,648,O,AIRPORT,
300,LH,2407,2028-08-06,205500,648,O,AIRPORT,
300,LH,2407,2028-07-30,204800,648,O,AIRPORT,
300,LH,2407,2028-08-08,205814,648,O,AIRPORT,
300,LH,2407,2028-04-27,194354,648,O,AIRPORT,
300,LH,2415,2028-05-26,219081,648,O,AIRPORT,
300,LH,2415,2028-07-05,222872,648,O,AIRPORT,
300,LH,2415,2028-03-29,213419,648,O,AIRPORT,
300,LH,455,2028-10-28,167818,648,O,AIRPORT,
300,LH,2402,2028-07-01,178922,648,O,AIRPORT,
300,LH,2402,2028-04-23,171253,648,O,AIRPORT,
300,LH,2402,2028-05-31,175413,648,O,AIRPORT,
300,LH,2402,2028-06-15,177226,648,O,AIRPORT,
300,LH,2402,2028-05-24,174868,648,O,AIRPORT,
300,QF,5,2028-07-07,20156,1640,O,AIRPORT,
300,AA,17,2028-07-07,20132,1640,O,AIRPORT,
300,LH,400,2028-04-05,2039,1640,O,AIRPORT,
300,AA,17,2028-07-02,19534,1640,O,AIRPORT,
300,AA,17,2028-07-05,19744,1640,O,AIRPORT,
300,DL,106,2028-04-06,1963,1640,O,AIRPORT,
300,AZ,555,2028-07-13,21599,1640,O,AIRPORT,
300,DL,106,2028-07-15,21583,1640,O,AIRPORT,
300,AA,17,2028-07-11,20986,1640,O,AIRPORT,
300,AA,17,2028-06-26,17872,1640,O,AIRPORT,
300,LH,400,2028-06-20,16978,1640,O,AIRPORT,
300,AA,17,2028-06-21,17335,1640,O,AIRPORT,
300,UA,7,2028-08-08,18737,1640,O,AIRPORT,
300,JL,407,2028-08-10,18986,1640,O,AIRPORT,
300,JL,407,2028-08-10,18985,1640,O,AIRPORT,
300,UA,7,2028-08-08,18550,1640,O,AIRPORT,
300,QF,6,2028-06-12,48751,1640,O,AIRPORT,
300,QF,5,2028-07-28,24297,1640,O,AIRPORT,
300,AA,26,2028-05-25,47077,1640,O,AIRPORT,
300,AA,26,2028-05-30,47707,1640,O,AIRPORT,
300,DL,1699,2028-05-18,47784,1640,O,AIRPORT,
300,AZ,788,2028-05-16,48030,1640,O,AIRPORT,
300,QF,5,2028-07-19,22579,1640,O,AIRPORT,
300,DL,106,2028-07-15,21767,1640,O,AIRPORT,
300,AZ,555,2028-07-22,23278,1640,O,AIRPORT,
300,JL,407,2028-04-11,2347,1640,O,AIRPORT,
300,AA,17,2028-05-01,6965,1640,O,AIRPORT,
300,QF,5,2028-05-17,10288,1640,O,AIRPORT,
300,AZ,555,2028-05-21,11221,1640,O,AIRPORT,
300,AA,17,2028-05-07,8325,1640,O,AIRPORT,
300,UA,7,2028-05-22,7762,1640,O,AIRPORT,
300,UA,7,2028-05-22,7763,1640,O,AIRPORT,
300,LH,400,2028-06-11,15055,1640,O,AIRPORT,
300,AZ,555,2028-06-14,16100,1640,O,AIRPORT,
300,AZ,555,2028-05-28,12512,1640,O,AIRPORT,
300,UA,7,2028-04-05,1281,1640,O,AIRPORT,
300,DL,106,2028-05-31,12667,1640,O,AIRPORT,
300,DL,106,2028-05-27,12077,1640,O,AIRPORT,
300,QF,5,2028-06-06,14057,1640,O,AIRPORT,
300,JL,408,2028-05-11,32152,1640,O,AIRPORT,
300,UA,941,2028-05-03,31995,1640,O,AIRPORT,
300,AA,17,2028-09-23,35225,1640,O,AIRPORT,
300,AA,17,2028-09-25,35945,1640,O,AIRPORT,
300,AA,17,2028-09-12,33453,1640,O,AIRPORT,
300,DL,106,2028-09-20,34591,1640,O,AIRPORT,
300,DL,106,2028-09-20,34592,1640,O,AIRPORT,
300,DL,106,2028-09-18,34218,1640,O,AIRPORT,
300,AZ,555,2028-08-14,27559,1640,O,AIRPORT,
300,UA,7,2028-09-24,25641,1640,O,AIRPORT,
300,LH,400,2028-08-04,25650,1640,O,AIRPORT,
300,AZ,555,2028-08-03,25653,1640,O,AIRPORT,
300,QF,5,2028-08-05,25810,1640,O,AIRPORT,
300,DL,106,2028-08-06,26035,1640,O,AIRPORT,
300,QF,5,2028-08-30,30534,1640,O,AIRPORT,
300,QF,5,2028-08-19,28586,1640,O,AIRPORT,
300,UA,941,2028-08-21,44246,1640,O,AIRPORT,
300,AZ,788,2028-04-15,42135,1640,O,AIRPORT,
300,JL,408,2028-08-12,42745,1640,O,AIRPORT,
300,JL,408,2028-08-08,42327,1640,O,AIRPORT,
300,DL,1699,2028-05-09,45984,1640,O,AIRPORT,
300,DL,1699,2028-05-14,46764,1640,O,AIRPORT,
300,LH,401,2028-04-20,44627,1640,O,AIRPORT,
300,LH,400,2028-10-03,37567,1640,O,AIRPORT,
300,AA,17,2028-11-09,38603,1640,O,AIRPORT,
300,LH,400,2028-10-14,38475,1640,O,AIRPORT,
300,UA,941,2028-06-30,38462,1640,O,AIRPORT,
300,AA,17,2028-09-30,36541,1640,O,AIRPORT,
300,DL,106,2028-10-10,36491,1640,O,AIRPORT,
300,QF,6,2028-04-15,40737,1640,O,AIRPORT,
300,DL,1699,2028-04-10,40359,1640,O,AIRPORT,
300,UA,941,2028-07-25,41367,1640,O,AIRPORT,
300,UA,941,2028-07-27,41480,1640,O,AIRPORT,
300,AA,26,2028-03-31,39485,1640,O,AIRPORT,
300,QF,6,2028-04-08,39806,1640,O,AIRPORT,
300,LH,401,2028-06-26,57770,1640,O,AIRPORT,
300,UA,3504,2028-05-01,57604,1640,O,AIRPORT,
300,AZ,788,2028-07-06,57925,1640,O,AIRPORT,
300,UA,3504,2028-05-06,58125,1640,O,AIRPORT,
300,QF,6,2028-08-18,58136,1640,O,AIRPORT,
300,AA,26,2028-09-18,63386,1640,O,AIRPORT,
300,UA,3504,2028-06-04,63808,1640,O,AIRPORT,
300,UA,7,2028-03-31,747,1640,O,AIRPORT,
300,AA,26,2028-10-02,64589,1640,O,AIRPORT,
300,UA,3504,2028-06-06,64401,1640,O,AIRPORT,
300,AA,26,2028-09-16,62933,1640,O,AIRPORT,
300,AA,26,2028-09-14,62483,1640,O,AIRPORT,
300,AA,26,2028-09-14,62482,1640,O,AIRPORT,
300,AA,26,2028-09-14,62693,1640,O,AIRPORT,
300,DL,1699,2028-06-07,51627,1640,O,AIRPORT,
300,AZ,788,2028-05-25,49583,1640,O,AIRPORT,
300,DL,1699,2028-06-03,50649,1640,O,AIRPORT,
300,UA,7,2028-03-29,499,1640,O,AIRPORT,
300,AZ,788,2028-05-27,50063,1640,O,AIRPORT,
300,AA,26,2028-07-22,55123,1640,O,AIRPORT,
300,UA,3504,2028-04-29,56731,1640,O,AIRPORT,
