MANDT,CARRID,CONNID,FLDATE,PRICE,CURRENCY,PLANETYPE,SEATSMAX,SEATSOCC,PAYMENTSUM,SEATSMAX_B,SEATSOCC_B,SEATSMAX_F,SEATSOCC_F
300,SQ,0161,2028-10-17,494.79,SGD,A321,220,112,69735.57,22,11,11,6
300,DL,0106,2028-10-17,611.01,USD,DC-10-10,380,17,13594.99,41,2,18,1
300,DL,1699,2028-10-17,422.94,USD,DC-10-10,380,11,6026.92,41,1,18,1
300,DL,1984,2028-10-17,422.94,USD,747-400,385,102,52766.03,31,8,21,6
300,SQ,0066,2028-10-17,329.31,SGD,DC-10-10,380,60,24866.04,41,6,18,3
300,LH,0454,2028-10-18,965.00,EUR,A310-300,280,0,0.00,22,0,10,0
300,LH,2402,2028-10-18,242.00,EUR,A321,220,59,17624.86,22,6,11,3
300,UA,0941,2028-10-18,879.82,USD,A319,220,111,120315.58,22,12,10,4
300,UA,3504,2028-10-18,879.82,USD,DC-10-10,380,95,101874.54,41,9,18,4
300,SQ,0326,2028-10-18,1737.55,SGD,A310-300,280,21,45263.20,22,2,10,1
300,LH,2407,2028-10-18,242.00,EUR,A321,220,104,31401.92,22,11,11,5
300,SQ,0863,2028-10-18,512.99,SGD,A319,220,67,43080.84,22,7,10,3
300,LH,2415,2028-10-18,242.00,EUR,727-200,189,10,3242.80,18,1,11,1
300,SQ,0866,2028-10-18,512.99,SGD,DC-10-10,380,163,105639.86,41,18,18,8
300,LH,2436,2028-10-18,242.00,EUR,737-200,130,60,18203.24,10,5,8,4
300,SQ,0988,2028-10-18,910.15,SGD,DC-10-10,380,24,28196.47,41,3,18,1
300,LH,2462,2028-10-18,242.00,EUR,A319,220,106,32031.12,22,11,10,5
300,JL,0407,2028-10-18,1061.36,JPY,A310-300,280,136,170305.68,22,11,10,5
300,QF,0006,2028-10-18,788.64,AUD,A310-300,280,40,36616.58,22,2,10,2
300,JL,0408,2028-10-18,1061.36,JPY,A319,220,72,93028.15,22,7,10,3
300,LH,0400,2028-10-18,666.00,EUR,DC-10-10,380,2,1265.40,41,0,18,0
300,SQ,0002,2028-10-18,2320.04,SGD,A319,220,14,41064.73,22,1,10,1
300,AZ,0789,2028-10-18,1030.00,EUR,747-400,385,180,228629.10,31,15,21,10
300,LH,0401,2028-10-18,666.00,EUR,DC-10-10,380,118,99846.72,41,13,18,6
300,AZ,0790,2028-10-18,1014.00,EUR,A310-300,280,11,11965.20,22,1,10,0
300,AZ,0791,2028-10-18,1014.00,EUR,A319,220,5,6692.40,22,1,10,0
300,SQ,0325,2028-10-18,1737.55,SGD,747-400,385,83,182633.97,31,7,21,5
300,SQ,0997,2028-10-18,910.15,SGD,747-400,385,52,56338.40,31,4,21,3
300,SQ,0015,2028-10-18,2320.04,SGD,DC-10-10,380,39,113914.00,41,4,18,2
300,UA,0007,2028-10-18,422.94,USD,A310-300,280,3,1247.67,22,0,10,0
300,AA,0017,2028-10-18,422.94,USD,747-400,385,124,63990.85,31,9,21,7
300,AA,0026,2028-10-18,611.01,USD,A310-300,280,109,79009.80,22,9,10,4
300,LH,2463,2028-10-18,242.00,EUR,A321,220,85,25630.22,22,9,11,4
300,LH,3577,2028-10-18,185.00,EUR,A321,220,53,12863.05,22,6,11,3
300,AA,0064,2028-10-18,422.94,USD,A319,220,36,19476.40,22,4,10,2
300,AZ,0555,2028-10-18,185.00,EUR,DC-10-10,380,91,21313.85,41,10,18,4
300,QF,0005,2028-10-18,788.64,AUD,747-400,385,102,100393.93,31,8,21,6
300,LH,0402,2028-10-19,666.00,EUR,747-400,385,123,99453.78,31,10,21,6
300,SQ,0067,2028-10-19,329.31,SGD,747-400,385,97,38657.46,31,8,21,5
300,SQ,0114,2028-10-19,357.44,SGD,737-200,130,17,7377.56,10,1,8,1
300,LH,0455,2028-10-19,965.00,EUR,A319,220,31,35753.25,22,3,10,1
300,SQ,0117,2028-10-19,357.44,SGD,A319,220,22,9697.38,22,2,10,1
300,SQ,0158,2028-10-19,494.79,SGD,A321,220,22,13131.70,22,2,11,1
300,UA,3516,2028-10-19,611.01,USD,DC-10-10,380,77,59451.35,41,8,18,4
300,UA,3517,2028-10-19,611.01,USD,747-400,385,114,84930.52,31,10,21,6
300,AZ,0788,2028-10-19,1030.00,EUR,DC-10-10,380,0,0.00,41,0,18,0
300,SQ,0161,2028-10-19,494.79,SGD,A321,220,81,50344.82,22,8,11,4
300,DL,0106,2028-10-19,611.01,USD,DC-10-10,380,87,67278.40,41,10,18,4
300,DL,1699,2028-10-19,422.94,USD,DC-10-10,380,14,7422.62,41,1,18,1
300,DL,1984,2028-10-19,422.94,USD,747-400,385,113,59566.89,31,10,21,6
300,SQ,0066,2028-10-19,329.31,SGD,DC-10-10,380,177,72701.42,41,19,18,8
300,UA,0941,2028-10-20,879.82,USD,A319,220,34,37480.40,22,3,10,2
300,UA,3504,2028-10-20,879.82,USD,DC-10-10,380,64,70570.48,41,7,18,3
300,SQ,0326,2028-10-20,1737.55,SGD,A310-300,280,100,205152.63,22,8,10,4
300,SQ,0863,2028-10-20,512.99,SGD,A319,220,62,39710.50,22,6,10,3
300,LH,2415,2028-10-20,242.00,EUR,727-200,189,0,0.00,18,0,11,0
300,SQ,0866,2028-10-20,512.99,SGD,DC-10-10,380,114,73254.87,41,12,18,5
300,SQ,0988,2028-10-20,910.15,SGD,DC-10-10,380,153,175722.94,41,17,18,7
300,LH,2462,2028-10-20,242.00,EUR,A319,220,67,20202.16,22,7,10,3
300,JL,0407,2028-10-20,1061.36,JPY,A310-300,280,79,95405.54,22,6,10,2
300,QF,0006,2028-10-20,788.64,AUD,A310-300,280,110,102483.83,22,9,10,4
300,SQ,0002,2028-10-20,2320.04,SGD,A319,220,11,34452.61,22,1,10,1
300,AZ,0789,2028-10-20,1030.00,EUR,747-400,385,105,133148.10,31,9,21,6
300,LH,0401,2028-10-20,666.00,EUR,DC-10-10,380,99,82603.98,41,11,18,5
300,AZ,0790,2028-10-20,1014.00,EUR,A310-300,280,40,44869.50,22,3,10,1
300,AZ,0791,2028-10-20,1014.00,EUR,A319,220,69,84821.10,22,7,10,3
300,SQ,0325,2028-10-20,1737.55,SGD,747-400,385,25,52143.90,31,2,21,1
300,SQ,0997,2028-10-20,910.15,SGD,747-400,385,1,773.63,31,0,21,0
300,SQ,0015,2028-10-20,2320.04,SGD,DC-10-10,380,61,183213.60,41,7,18,3
300,AA,0017,2028-10-20,422.94,USD,747-400,385,61,31022.73,31,5,21,3
300,AA,0026,2028-10-20,611.01,USD,A310-300,280,59,42526.35,22,5,10,2
300,AA,0064,2028-10-20,422.94,USD,A319,220,54,27410.78,22,5,10,2
300,AZ,0555,2028-10-20,185.00,EUR,DC-10-10,380,141,33403.60,41,16,18,7
300,QF,0005,2028-10-20,788.64,AUD,747-400,385,108,104676.24,31,9,21,6
300,LH,0402,2028-10-21,666.00,EUR,747-400,385,2,1265.40,31,0,21,0
300,SQ,0067,2028-10-21,329.31,SGD,747-400,385,83,33961.52,31,7,21,5
300,LH,0454,2028-10-21,965.00,EUR,A310-300,280,44,52042.45,22,4,10,2
300,SQ,0114,2028-10-21,357.44,SGD,737-200,130,49,21946.85,10,4,8,3
300,LH,0455,2028-10-21,965.00,EUR,A319,220,25,30397.50,22,3,10,1
300,LH,2402,2028-10-21,242.00,EUR,A321,220,71,21634.80,22,7,11,4
300,SQ,0117,2028-10-21,357.44,SGD,A319,220,97,42739.19,22,10,10,4
300,LH,2407,2028-10-21,242.00,EUR,A321,220,73,22092.18,22,7,11,4
300,UA,3517,2028-10-21,611.01,USD,747-400,385,64,47359.45,31,4,21,4
300,LH,2436,2028-10-21,242.00,EUR,737-200,130,20,6105.66,10,2,8,1
300,JL,0408,2028-10-21,1061.36,JPY,A319,220,3,2865.68,22,0,10,0
300,LH,0400,2028-10-21,666.00,EUR,DC-10-10,380,152,128278.26,41,16,18,8
300,DL,0106,2028-10-21,611.01,USD,DC-10-10,380,32,25222.52,41,3,18,2
300,DL,1699,2028-10-21,422.94,USD,DC-10-10,380,16,9143.97,41,2,18,1
300,DL,1984,2028-10-21,422.94,USD,747-400,385,76,37806.65,31,6,21,3
300,UA,0007,2028-10-21,422.94,USD,A310-300,280,126,63686.38,22,10,10,5
300,SQ,0066,2028-10-21,329.31,SGD,DC-10-10,380,133,54289.74,41,14,18,6
300,LH,2463,2028-10-21,242.00,EUR,A321,220,39,11845.90,22,4,11,2
300,LH,3577,2028-10-21,185.00,EUR,A321,220,95,22312.85,22,10,11,5
300,UA,0941,2028-10-22,879.82,USD,A319,220,8,7874.41,22,1,10,0
300,SQ,0158,2028-10-22,494.79,SGD,A321,220,44,26397.00,22,4,11,2
300,SQ,0863,2028-10-22,512.99,SGD,A319,220,3,1385.07,22,0,10,0
300,UA,3516,2028-10-22,611.01,USD,DC-10-10,380,94,72044.30,41,10,18,5
300,SQ,0866,2028-10-22,512.99,SGD,DC-10-10,380,76,49308.52,41,8,18,4
300,SQ,0988,2028-10-22,910.15,SGD,DC-10-10,380,142,162926.13,41,15,18,7
300,QF,0006,2028-10-22,788.64,AUD,A310-300,280,94,88469.67,22,8,10,4
300,AZ,0788,2028-10-22,1030.00,EUR,DC-10-10,380,120,155540.30,41,13,18,6
300,SQ,0002,2028-10-22,2320.04,SGD,A319,220,18,54126.53,22,2,10,1
300,AZ,0789,2028-10-22,1030.00,EUR,747-400,385,2,2060.00,31,0,21,0
300,AZ,0790,2028-10-22,1014.00,EUR,A310-300,280,15,18880.68,22,1,10,1
300,SQ,0161,2028-10-22,494.79,SGD,A321,220,43,25842.84,22,4,11,2
300,AZ,0791,2028-10-22,1014.00,EUR,A319,220,44,55263.00,22,5,10,2
300,SQ,0325,2028-10-22,1737.55,SGD,747-400,385,58,124530.30,31,5,21,3
300,SQ,0015,2028-10-22,2320.04,SGD,DC-10-10,380,137,395079.65,41,15,18,6
300,AA,0017,2028-10-22,422.94,USD,747-400,385,78,39895.93,31,6,21,4
300,AA,0026,2028-10-22,611.01,USD,A310-300,280,93,65555.35,22,7,10,3
300,AZ,0555,2028-10-22,185.00,EUR,DC-10-10,380,151,35335.00,41,17,18,7
300,LH,0454,2028-10-23,965.00,EUR,A310-300,280,1,965.00,22,0,10,0
300,LH,2402,2028-10-23,242.00,EUR,A321,220,95,28466.46,22,9,11,5
300,UA,3504,2028-10-23,879.82,USD,DC-10-10,380,76,86116.90,41,8,18,4
300,SQ,0326,2028-10-23,1737.55,SGD,A310-300,280,19,37791.77,22,1,10,1
300,LH,2407,2028-10-23,242.00,EUR,A321,220,43,12680.80,22,4,11,2
300,LH,2415,2028-10-23,242.00,EUR,727-200,189,72,21949.40,18,7,11,4
300,LH,2436,2028-10-23,242.00,EUR,737-200,130,25,7015.58,10,2,8,1
300,LH,2462,2028-10-23,242.00,EUR,A319,220,47,14140.06,22,5,10,2
300,JL,0407,2028-10-23,1061.36,JPY,A310-300,280,20,27043.44,22,2,10,1
300,JL,0408,2028-10-23,1061.36,JPY,A319,220,12,16663.34,22,1,10,1
300,LH,0400,2028-10-23,666.00,EUR,DC-10-10,380,28,22610.70,41,3,18,1
300,LH,0401,2028-10-23,666.00,EUR,DC-10-10,380,103,84235.68,41,11,18,4
300,SQ,0997,2028-10-23,910.15,SGD,747-400,385,39,42868.12,31,3,21,2
300,UA,0007,2028-10-23,422.94,USD,A310-300,280,9,4449.33,22,1,10,0
300,LH,2463,2028-10-23,242.00,EUR,A321,220,74,22830.28,22,8,11,4
300,LH,3577,2028-10-23,185.00,EUR,A321,220,0,0.00,22,0,11,0
300,AA,0064,2028-10-23,422.94,USD,A319,220,33,18545.92,22,4,10,2
300,QF,0005,2028-10-23,788.64,AUD,747-400,385,28,28406.81,31,2,21,2
300,LH,0402,2028-10-24,666.00,EUR,747-400,385,7,5561.10,31,1,21,0
300,SQ,0067,2028-10-24,329.31,SGD,747-400,385,146,58893.48,31,12,21,8
300,SQ,0114,2028-10-24,357.44,SGD,737-200,130,36,15809.60,10,3,8,2
300,LH,0455,2028-10-24,965.00,EUR,A319,220,45,53461.00,22,5,10,2
300,SQ,0117,2028-10-24,357.44,SGD,A319,220,0,0.00,22,0,10,0
300,SQ,0158,2028-10-24,494.79,SGD,A321,220,15,10039.27,22,2,11,1
300,SQ,0863,2028-10-24,512.99,SGD,A319,220,29,17749.42,22,3,10,1
300,UA,3516,2028-10-24,611.01,USD,DC-10-10,380,91,70015.72,41,10,18,4
300,UA,3517,2028-10-24,611.01,USD,747-400,385,13,9867.83,31,1,21,1
300,QF,0006,2028-10-24,788.64,AUD,A310-300,280,7,6782.31,22,1,10,0
300,AZ,0788,2028-10-24,1030.00,EUR,DC-10-10,380,126,164460.10,41,14,18,6
300,AZ,0789,2028-10-24,1030.00,EUR,747-400,385,0,0.00,31,0,21,0
300,AZ,0790,2028-10-24,1014.00,EUR,A310-300,280,7,8365.50,22,1,10,0
300,SQ,0161,2028-10-24,494.79,SGD,A321,220,70,43729.47,22,7,11,4
300,DL,0106,2028-10-24,611.01,USD,DC-10-10,380,4,2138.54,41,0,18,0
300,SQ,0325,2028-10-24,1737.55,SGD,747-400,385,54,114469.89,31,4,21,3
300,DL,1699,2028-10-24,422.94,USD,DC-10-10,380,149,79770.79,41,17,18,7
300,DL,1984,2028-10-24,422.94,USD,747-400,385,30,15902.56,31,2,21,2
300,SQ,0015,2028-10-24,2320.04,SGD,DC-10-10,380,97,283253.79,41,10,18,5
300,SQ,0066,2028-10-24,329.31,SGD,DC-10-10,380,65,27250.27,41,7,18,3
300,AA,0017,2028-10-24,422.94,USD,747-400,385,152,79419.82,31,13,21,9
300,AA,0026,2028-10-24,611.01,USD,A310-300,280,102,74133.93,22,8,10,4
300,AZ,0555,2028-10-24,185.00,EUR,DC-10-10,380,0,0.00,41,0,18,0
300,LH,0454,2028-10-25,965.00,EUR,A310-300,280,89,99163.40,22,6,10,3
300,LH,2402,2028-10-25,242.00,EUR,A321,220,10,3351.70,22,1,11,1
300,UA,0941,2028-10-25,879.82,USD,A319,220,7,7302.52,22,1,10,0
300,UA,3504,2028-10-25,879.82,USD,DC-10-10,380,64,70033.78,41,6,18,3
300,SQ,0326,2028-10-25,1737.55,SGD,A310-300,280,19,39407.63,22,1,10,1
300,LH,2407,2028-10-25,242.00,EUR,A321,220,58,17307.84,22,6,11,3
300,LH,2415,2028-10-25,242.00,EUR,727-200,189,39,11937.86,18,4,11,2
300,SQ,0866,2028-10-25,512.99,SGD,DC-10-10,380,12,8130.88,41,1,18,1
300,LH,2436,2028-10-25,242.00,EUR,737-200,130,0,0.00,10,0,8,0
300,SQ,0988,2028-10-25,910.15,SGD,DC-10-10,380,10,10011.67,41,1,18,0
300,LH,2462,2028-10-25,242.00,EUR,A319,220,29,8513.56,22,3,10,1
300,JL,0407,2028-10-25,1061.36,JPY,A310-300,280,13,14625.54,22,1,10,0
300,JL,0408,2028-10-25,1061.36,JPY,A319,220,49,64031.84,22,5,10,2
300,LH,0400,2028-10-25,666.00,EUR,DC-10-10,380,23,18241.74,41,2,18,1
300,SQ,0002,2028-10-25,2320.04,SGD,A319,220,53,148946.68,22,5,10,2
300,LH,0401,2028-10-25,666.00,EUR,DC-10-10,380,126,106013.88,41,14,18,6
300,AZ,0791,2028-10-25,1014.00,EUR,A319,220,63,79599.00,22,7,10,3
300,SQ,0997,2028-10-25,910.15,SGD,747-400,385,12,14489.59,31,1,21,1
300,UA,0007,2028-10-25,422.94,USD,A310-300,280,47,23946.86,22,4,10,2
300,LH,2463,2028-10-25,242.00,EUR,A321,220,78,23391.72,22,7,11,4
300,LH,3577,2028-10-25,185.00,EUR,A321,220,56,12826.05,22,5,11,3
300,AA,0064,2028-10-25,422.94,USD,A319,220,18,9769.93,22,2,10,1
300,QF,0005,2028-10-25,788.64,AUD,747-400,385,0,0.00,31,0,21,0
300,LH,0402,2028-10-26,666.00,EUR,747-400,385,0,0.00,31,0,21,0
300,SQ,0067,2028-10-26,329.31,SGD,747-400,385,38,14993.39,31,3,21,2
300,SQ,0114,2028-10-26,357.44,SGD,737-200,130,35,15559.36,10,3,8,2
300,LH,0455,2028-10-26,965.00,EUR,A319,220,28,33437.25,22,3,10,1
300,SQ,0117,2028-10-26,357.44,SGD,A319,220,23,9972.58,22,2,10,1
300,SQ,0158,2028-10-26,494.79,SGD,A321,220,1,445.31,22,0,11,0
300,SQ,0863,2028-10-26,512.99,SGD,A319,220,13,8248.86,22,1,10,1
300,UA,3516,2028-10-26,611.01,USD,DC-10-10,380,4,2291.29,41,0,18,0
300,UA,3517,2028-10-26,611.01,USD,747-400,385,96,71262.20,31,8,21,5
300,QF,0006,2028-10-26,788.64,AUD,A310-300,280,80,75764.74,22,7,10,3
300,AZ,0788,2028-10-26,1030.00,EUR,DC-10-10,380,122,160710.90,41,14,18,6
300,AZ,0789,2028-10-26,1030.00,EUR,747-400,385,0,0.00,31,0,21,0
300,AZ,0790,2028-10-26,1014.00,EUR,A310-300,280,46,54958.80,22,3,10,2
300,SQ,0161,2028-10-26,494.79,SGD,A321,220,47,28821.47,22,5,11,2
300,DL,0106,2028-10-26,611.01,USD,DC-10-10,380,67,50756.67,41,7,18,3
300,SQ,0325,2028-10-26,1737.55,SGD,747-400,385,133,282334.74,31,11,21,7
300,DL,1699,2028-10-26,422.94,USD,DC-10-10,380,56,29728.52,41,6,18,3
300,DL,1984,2028-10-26,422.94,USD,747-400,385,134,70195.43,31,11,21,8
300,SQ,0015,2028-10-26,2320.04,SGD,DC-10-10,380,66,192540.18,41,7,18,3
300,SQ,0066,2028-10-26,329.31,SGD,DC-10-10,380,94,38703.63,41,10,18,4
300,AA,0017,2028-10-26,422.94,USD,747-400,385,128,64972.09,31,10,21,6
300,AA,0026,2028-10-26,611.01,USD,A310-300,280,22,16613.38,22,2,10,1
300,AZ,0555,2028-10-26,185.00,EUR,DC-10-10,380,101,23345.15,41,10,18,5
300,LH,0454,2028-10-27,965.00,EUR,A310-300,280,4,3522.25,22,0,10,0
300,LH,2402,2028-10-27,242.00,EUR,A321,220,2,447.70,22,0,11,0
300,UA,0941,2028-10-27,879.82,USD,A319,220,24,26957.73,22,3,10,1
300,UA,3504,2028-10-27,879.82,USD,DC-10-10,380,72,81172.34,41,8,18,4
300,SQ,0326,2028-10-27,1737.55,SGD,A310-300,280,26,52821.58,22,2,10,1
300,LH,2407,2028-10-27,242.00,EUR,A321,220,20,5967.72,22,2,11,1
300,LH,2415,2028-10-27,242.00,EUR,727-200,189,30,9425.90,18,3,11,2
300,SQ,0866,2028-10-27,512.99,SGD,DC-10-10,380,2,949.03,41,0,18,0
300,LH,2436,2028-10-27,242.00,EUR,737-200,130,13,3968.80,10,1,8,1
300,SQ,0988,2028-10-27,910.15,SGD,DC-10-10,380,0,0.00,41,0,18,0
300,LH,2462,2028-10-27,242.00,EUR,A319,220,52,14841.86,22,4,10,2
300,JL,0407,2028-10-27,1061.36,JPY,A310-300,280,37,45298.82,22,3,10,1
300,JL,0408,2028-10-27,1061.36,JPY,A319,220,66,87848.73,22,7,10,3
300,LH,0400,2028-10-27,666.00,EUR,DC-10-10,380,85,71288.64,41,9,18,4
300,SQ,0002,2028-10-27,2320.04,SGD,A319,220,16,49764.89,22,2,10,1
300,LH,0401,2028-10-27,666.00,EUR,DC-10-10,380,7,5561.10,41,1,18,0
300,AZ,0791,2028-10-27,1014.00,EUR,A319,220,4,3974.88,22,0,10,0
300,SQ,0997,2028-10-27,910.15,SGD,747-400,385,79,86145.85,31,6,21,4
300,UA,0007,2028-10-27,422.94,USD,A310-300,280,106,51239.26,22,7,10,4
300,LH,2463,2028-10-27,242.00,EUR,A321,220,20,6086.30,22,2,11,1
300,LH,3577,2028-10-27,185.00,EUR,A321,220,64,14868.45,22,7,11,3
300,AA,0064,2028-10-27,422.94,USD,A319,220,78,41498.92,22,8,10,4
300,QF,0005,2028-10-27,788.64,AUD,747-400,385,132,128004.27,31,11,21,7
300,LH,0402,2028-10-28,666.00,EUR,747-400,385,5,3096.90,31,0,21,0
300,SQ,0067,2028-10-28,329.31,SGD,747-400,385,140,57151.44,31,11,21,8
300,SQ,0114,2028-10-28,357.44,SGD,737-200,130,42,18890.72,10,3,8,3
300,LH,0455,2028-10-28,965.00,EUR,A319,220,66,80239.75,22,7,10,3
300,SQ,0117,2028-10-28,357.44,SGD,A319,220,40,17729.04,22,4,10,2
300,SQ,0158,2028-10-28,494.79,SGD,A321,220,2,989.58,22,0,11,0
300,UA,3516,2028-10-28,611.01,USD,DC-10-10,380,23,16808.91,41,2,18,1
300,UA,3517,2028-10-28,611.01,USD,747-400,385,117,89305.34,31,10,21,7
300,AZ,0788,2028-10-28,1030.00,EUR,DC-10-10,380,135,172391.10,41,13,18,7
300,SQ,0161,2028-10-28,494.79,SGD,A321,220,12,7743.46,22,1,11,1
300,DL,0106,2028-10-28,611.01,USD,DC-10-10,380,10,6843.32,41,1,18,0
300,DL,1699,2028-10-28,422.94,USD,DC-10-10,380,73,38390.36,41,7,18,4
300,DL,1984,2028-10-28,422.94,USD,747-400,385,0,0.00,31,0,21,0
300,SQ,0066,2028-10-28,329.31,SGD,DC-10-10,380,29,11519.18,41,3,18,1
300,UA,0941,2028-10-29,879.82,USD,A319,220,73,80899.61,22,8,10,4
300,UA,3504,2028-10-29,879.82,USD,DC-10-10,380,113,127952.44,41,13,18,6
300,SQ,0326,2028-10-29,1737.55,SGD,A310-300,280,10,19721.20,22,1,10,0
300,LH,2415,2028-10-29,242.00,EUR,727-200,189,56,15984.10,18,5,11,2
300,SQ,0863,2028-10-29,512.99,SGD,A319,220,16,10834.33,22,2,10,1
300,SQ,0866,2028-10-29,512.99,SGD,DC-10-10,380,15,10270.04,41,2,18,1
300,SQ,0988,2028-10-29,910.15,SGD,DC-10-10,380,51,57530.70,41,6,18,2
300,JL,0407,2028-10-29,1061.36,JPY,A310-300,280,26,31999.98,22,2,10,1
300,QF,0006,2028-10-29,788.64,AUD,A310-300,280,0,0.00,22,0,10,0
300,SQ,0002,2028-10-29,2320.04,SGD,A319,220,45,129922.28,22,5,10,2
300,AZ,0789,2028-10-29,1030.00,EUR,747-400,385,36,46638.40,31,3,21,2
300,LH,0401,2028-10-29,666.00,EUR,DC-10-10,380,119,99154.08,41,12,18,6
300,AZ,0790,2028-10-29,1014.00,EUR,A310-300,280,83,96816.72,22,7,10,2
300,AZ,0791,2028-10-29,1014.00,EUR,A319,220,29,36534.42,22,3,10,1
300,SQ,0325,2028-10-29,1737.55,SGD,747-400,385,70,150159.23,31,6,21,4
300,SQ,0997,2028-10-29,910.15,SGD,747-400,385,0,0.00,31,0,21,0
300,SQ,0015,2028-10-29,2320.04,SGD,DC-10-10,380,3,6728.12,41,0,18,0
300,AA,0017,2028-10-29,422.94,USD,747-400,385,49,25985.49,31,4,21,3
300,AA,0026,2028-10-29,611.01,USD,A310-300,280,63,44475.48,22,5,10,2
300,LH,2462,2028-10-29,242.00,EUR,A319,220,17,5299.80,22,2,10,1
300,AA,0064,2028-10-29,422.94,USD,A319,220,65,34444.28,22,7,10,3
300,AZ,0555,2028-10-29,185.00,EUR,DC-10-10,380,127,29666.60,41,14,18,6
300,QF,0005,2028-10-29,788.64,AUD,747-400,385,71,69266.31,31,6,21,4
300,LH,0402,2028-10-30,666.00,EUR,747-400,385,73,60326.28,31,6,21,4
300,SQ,0067,2028-10-30,329.31,SGD,747-400,385,0,0.00,31,0,21,0
300,LH,0454,2028-10-30,965.00,EUR,A310-300,280,20,24057.45,22,2,10,1
300,SQ,0114,2028-10-30,357.44,SGD,737-200,130,29,12867.86,10,2,8,2
300,LH,0455,2028-10-30,965.00,EUR,A319,220,69,82082.90,22,7,10,3
300,LH,2402,2028-10-30,242.00,EUR,A321,220,48,14278.00,22,5,11,2
300,SQ,0117,2028-10-30,357.44,SGD,A319,220,17,7792.21,22,2,10,1
300,LH,2407,2028-10-30,242.00,EUR,A321,220,2,459.80,22,0,11,0
300,UA,3517,2028-10-30,611.01,USD,747-400,385,51,38481.46,31,4,21,3
300,LH,2436,2028-10-30,242.00,EUR,737-200,130,0,0.00,10,0,8,0
300,JL,0408,2028-10-30,1061.36,JPY,A319,220,11,13691.56,22,0,10,1
300,LH,0400,2028-10-30,666.00,EUR,DC-10-10,380,17,13539.78,41,1,18,1
300,DL,0106,2028-10-30,611.01,USD,DC-10-10,380,64,50170.08,41,7,18,3
300,DL,1699,2028-10-30,422.94,USD,DC-10-10,380,52,28193.20,41,5,18,3
300,DL,1984,2028-10-30,422.94,USD,747-400,385,118,61677.38,31,9,21,7
300,UA,0007,2028-10-30,422.94,USD,A310-300,280,87,41854.17,22,7,10,2
300,SQ,0066,2028-10-30,329.31,SGD,DC-10-10,380,42,17700.30,41,5,18,2
300,LH,2463,2028-10-30,242.00,EUR,A321,220,54,16964.20,22,6,11,3
300,LH,3577,2028-10-30,185.00,EUR,A321,220,15,3670.40,22,2,11,1
300,UA,0941,2028-10-31,879.82,USD,A319,220,9,8754.23,22,1,10,0
300,SQ,0158,2028-10-31,494.79,SGD,A321,220,21,12869.47,22,2,11,1
300,SQ,0863,2028-10-31,512.99,SGD,A319,220,12,8182.18,22,1,10,1
300,UA,3516,2028-10-31,611.01,USD,DC-10-10,380,95,73730.67,41,10,18,5
300,SQ,0866,2028-10-31,512.99,SGD,DC-10-10,380,56,36960.88,41,6,18,3
300,SQ,0988,2028-10-31,910.15,SGD,DC-10-10,380,70,79984.08,41,8,18,3
300,QF,0006,2028-10-31,788.64,AUD,A310-300,280,6,4416.38,22,0,10,0
300,AZ,0788,2028-10-31,1030.00,EUR,DC-10-10,380,3,3090.00,41,0,18,0
300,SQ,0002,2028-10-31,2320.04,SGD,A319,220,44,123402.94,22,4,10,2
300,AZ,0789,2028-10-31,1030.00,EUR,747-400,385,116,149834.10,31,9,21,7
300,AZ,0790,2028-10-31,1014.00,EUR,A310-300,280,82,96918.12,22,6,10,3
300,SQ,0161,2028-10-31,494.79,SGD,A321,220,58,35664.39,22,6,11,3
300,AZ,0791,2028-10-31,1014.00,EUR,A319,220,1,861.90,22,0,10,0
300,SQ,0325,2028-10-31,1737.55,SGD,747-400,385,123,266383.97,31,10,21,7
300,SQ,0015,2028-10-31,2320.04,SGD,DC-10-10,380,104,303623.71,41,11,18,5
300,AA,0017,2028-10-31,422.94,USD,747-400,385,121,63496.04,31,10,21,7
300,AA,0026,2028-10-31,611.01,USD,A310-300,280,88,63282.38,22,7,10,3
300,AZ,0555,2028-10-31,185.00,EUR,DC-10-10,380,36,8743.10,41,4,18,2
300,LH,0454,2028-11-01,965.00,EUR,A310-300,280,57,65012.05,22,5,10,2
300,LH,2402,2028-11-01,242.00,EUR,A321,220,0,0.00,22,0,11,0
300,UA,3504,2028-11-01,879.82,USD,DC-10-10,380,77,85958.56,41,8,18,4
300,SQ,0326,2028-11-01,1737.55,SGD,A310-300,280,69,136449.89,22,5,10,2
300,LH,2407,2028-11-01,242.00,EUR,A321,220,3,653.40,22,0,11,0
300,LH,2415,2028-11-01,242.00,EUR,727-200,189,5,1089.00,18,0,11,0
300,LH,2436,2028-11-01,242.00,EUR,737-200,130,1,229.90,10,0,8,0
300,JL,0407,2028-11-01,1061.36,JPY,A310-300,280,87,108704.40,22,7,10,3
300,JL,0408,2028-11-01,1061.36,JPY,A319,220,27,35184.10,22,3,10,1
300,LH,0400,2028-11-01,666.00,EUR,DC-10-10,380,47,37109.52,41,5,18,1
300,LH,0401,2028-11-01,666.00,EUR,DC-10-10,380,87,72454.14,41,10,18,4
300,SQ,0997,2028-11-01,910.15,SGD,747-400,385,53,58959.58,31,4,21,3
300,UA,0007,2028-11-01,422.94,USD,A310-300,280,80,39528.02,22,6,10,3
300,LH,2462,2028-11-01,242.00,EUR,A319,220,68,20059.38,22,7,10,3
